Date,Cost (USD),Cost (Bitcoin)
1984-11-19 23:00:00,343.99,
1984-11-26 23:00:00,339.78,
1984-12-03 23:00:00,328.98,
1984-12-10 23:00:00,327.67,
1984-12-17 23:00:00,317.61,
1984-12-24 23:00:00,310.04,
1984-12-31 23:00:00,307.77,
1985-01-07 23:00:00,297.94,
1985-01-14 23:00:00,302.81,
1985-01-21 23:00:00,308.19,
1985-01-28 23:00:00,299.08,
1985-02-04 23:00:00,301.71,
1985-02-11 23:00:00,300.02,
1985-02-18 23:00:00,304.89,
1985-02-25 23:00:00,287.28,
1985-03-04 23:00:00,287.8,
1985-03-11 23:00:00,290.87,
1985-03-18 23:00:00,294.12,
1985-03-25 23:00:00,316.13,
1985-04-02 22:00:00,319.47,
1985-04-09 22:00:00,322.38,
1985-04-16 22:00:00,332.43,
1985-04-23 22:00:00,325.28,
1985-04-30 22:00:00,325.36,
1985-05-07 22:00:00,311.52,
1985-05-14 22:00:00,324.92,
1985-05-21 22:00:00,316.54,
1985-05-28 22:00:00,313.91,
1985-06-04 22:00:00,316.64,
1985-06-11 22:00:00,313.82,
1985-06-18 22:00:00,322.07,
1985-06-25 22:00:00,316.69,
1985-07-02 22:00:00,311.44,
1985-07-09 22:00:00,316.84,
1985-07-16 22:00:00,317.62,
1985-07-23 22:00:00,323.04,
1985-07-30 22:00:00,323.51,
1985-08-06 22:00:00,321.51,
1985-08-13 22:00:00,329.47,
1985-08-20 22:00:00,336.1,
1985-08-27 22:00:00,335.84,
1985-09-03 22:00:00,332.75,
1985-09-10 22:00:00,319.37,
1985-09-17 22:00:00,319.96,
1985-09-24 22:00:00,329.26,
1985-10-01 23:00:00,322.79,
1985-10-08 23:00:00,326.14,
1985-10-15 23:00:00,327.25,
1985-10-22 23:00:00,326.64,
1985-10-29 23:00:00,326.69,
1985-11-05 23:00:00,324.79,
1985-11-12 23:00:00,323.39,
1985-11-19 23:00:00,324.66,
1985-11-26 23:00:00,332.42,
1985-12-03 23:00:00,322.58,
1985-12-10 23:00:00,316.63,
1985-12-17 23:00:00,322.05,
1985-12-24 23:00:00,325.78,
1985-12-31 23:00:00,327.42,
1986-01-07 23:00:00,329.98,
1986-01-14 23:00:00,339.46,
1986-01-21 23:00:00,357.19,
1986-01-28 23:00:00,353.29,
1986-02-04 23:00:00,338.69,
1986-02-11 23:00:00,337.98,
1986-02-18 23:00:00,333.59,
1986-02-25 23:00:00,351.72,
1986-03-04 23:00:00,338.59,
1986-03-11 23:00:00,342.65,
1986-03-18 23:00:00,351.04,
1986-03-25 23:00:00,352.29,
1986-04-02 22:00:00,334.64,
1986-04-09 22:00:00,339.73,
1986-04-16 22:00:00,341.75,
1986-04-23 22:00:00,347.68,
1986-04-30 22:00:00,345.25,
1986-05-07 22:00:00,342.38,
1986-05-14 22:00:00,342.69,
1986-05-21 22:00:00,338.66,
1986-05-28 22:00:00,342.51,
1986-06-04 22:00:00,342.08,
1986-06-11 22:00:00,348.1,
1986-06-18 22:00:00,340.2,
1986-06-25 22:00:00,344.12,
1986-07-02 22:00:00,345.69,
1986-07-09 22:00:00,348.31,
1986-07-16 22:00:00,348.95,
1986-07-23 22:00:00,352.68,
1986-07-30 22:00:00,352.46,
1986-08-06 22:00:00,361.39,
1986-08-13 22:00:00,390.48,
1986-08-20 22:00:00,378.46,
1986-08-27 22:00:00,378.01,
1986-09-03 22:00:00,407.42,
1986-09-10 22:00:00,413.79,
1986-09-17 22:00:00,414.45,
1986-09-24 22:00:00,435.87,
1986-10-01 23:00:00,426.09,
1986-10-08 23:00:00,439.59,
1986-10-15 23:00:00,426.1,
1986-10-22 23:00:00,427.38,
1986-10-29 23:00:00,408.22,
1986-11-05 23:00:00,408.82,
1986-11-12 23:00:00,408.44,
1986-11-19 23:00:00,390.37,
1986-11-26 23:00:00,384.39,
1986-12-03 23:00:00,386.34,
1986-12-10 23:00:00,387.52,
1986-12-17 23:00:00,394.36,
1986-12-24 23:00:00,394.04,
1986-12-31 23:00:00,392.0,
1987-01-07 23:00:00,400.67,
1987-01-14 23:00:00,414.98,
1987-01-21 23:00:00,408.42,
1987-01-28 23:00:00,417.83,
1987-02-04 23:00:00,402.97,
1987-02-11 23:00:00,403.29,
1987-02-18 23:00:00,393.35,
1987-02-25 23:00:00,406.52,
1987-03-04 23:00:00,407.83,
1987-03-11 23:00:00,406.96,
1987-03-18 23:00:00,406.51,
1987-03-25 23:00:00,414.3,
1987-04-02 22:00:00,419.82,
1987-04-09 22:00:00,421.79,
1987-04-16 22:00:00,442.18,
1987-04-23 22:00:00,453.1,
1987-04-30 22:00:00,455.3,
1987-05-07 22:00:00,458.01,
1987-05-14 22:00:00,460.9,
1987-05-21 22:00:00,469.61,
1987-05-28 22:00:00,450.01,
1987-06-04 22:00:00,451.23,
1987-06-11 22:00:00,456.6,
1987-06-18 22:00:00,453.64,
1987-06-25 22:00:00,440.62,
1987-07-02 22:00:00,447.62,
1987-07-09 22:00:00,445.76,
1987-07-16 22:00:00,453.67,
1987-07-23 22:00:00,454.82,
1987-07-30 22:00:00,457.27,
1987-08-06 22:00:00,468.15,
1987-08-13 22:00:00,463.23,
1987-08-20 22:00:00,458.18,
1987-08-27 22:00:00,458.79,
1987-09-03 22:00:00,463.71,
1987-09-10 22:00:00,460.88,
1987-09-17 22:00:00,459.18,
1987-09-24 22:00:00,463.07,
1987-10-01 23:00:00,454.53,
1987-10-08 23:00:00,459.21,
1987-10-15 23:00:00,462.65,
1987-10-22 23:00:00,469.47,
1987-10-29 23:00:00,476.14,
1987-11-05 23:00:00,460.22,
1987-11-12 23:00:00,465.3,
1987-11-19 23:00:00,466.25,
1987-11-26 23:00:00,477.87,
1987-12-03 23:00:00,490.21,
1987-12-10 23:00:00,485.35,
1987-12-17 23:00:00,489.05,
1987-12-24 23:00:00,482.65,
1987-12-31 23:00:00,488.53,
1988-01-07 23:00:00,483.76,
1988-01-14 23:00:00,481.73,
1988-01-21 23:00:00,477.0,
1988-01-28 23:00:00,467.18,
1988-02-04 23:00:00,440.87,
1988-02-11 23:00:00,441.66,
1988-02-18 23:00:00,446.97,
1988-02-25 23:00:00,434.3,
1988-03-03 23:00:00,429.85,
1988-03-10 23:00:00,438.32,
1988-03-17 23:00:00,445.42,
1988-03-24 23:00:00,453.74,
1988-04-01 22:00:00,457.75,
1988-04-08 22:00:00,448.69,
1988-04-15 22:00:00,455.07,
1988-04-22 22:00:00,453.96,
1988-04-29 22:00:00,450.81,
1988-05-06 22:00:00,447.01,
1988-05-13 22:00:00,451.24,
1988-05-20 22:00:00,457.62,
1988-05-27 22:00:00,452.38,
1988-06-03 22:00:00,464.76,
1988-06-10 22:00:00,457.14,
1988-06-17 22:00:00,453.25,
1988-06-24 22:00:00,446.56,
1988-07-01 22:00:00,437.24,
1988-07-08 22:00:00,439.26,
1988-07-15 22:00:00,438.73,
1988-07-22 22:00:00,444.77,
1988-07-29 22:00:00,432.24,
1988-08-05 22:00:00,432.48,
1988-08-12 22:00:00,429.51,
1988-08-19 22:00:00,432.48,
1988-08-26 22:00:00,434.48,
1988-09-02 22:00:00,429.96,
1988-09-09 22:00:00,429.47,
1988-09-16 22:00:00,416.87,
1988-09-23 22:00:00,400.87,
1988-09-30 23:00:00,397.44,
1988-10-07 23:00:00,404.03,
1988-10-14 23:00:00,407.59,
1988-10-21 23:00:00,412.08,
1988-10-28 23:00:00,408.2,
1988-11-04 23:00:00,420.43,
1988-11-11 23:00:00,421.27,
1988-11-18 23:00:00,420.27,
1988-11-25 23:00:00,422.87,
1988-12-02 23:00:00,424.73,
1988-12-09 23:00:00,422.81,
1988-12-16 23:00:00,411.71,
1988-12-23 23:00:00,417.44,
1988-12-30 23:00:00,412.31,
1989-01-06 23:00:00,408.34,
1989-01-13 23:00:00,404.02,
1989-01-20 23:00:00,404.73,
1989-01-27 23:00:00,402.44,
1989-02-03 23:00:00,390.99,
1989-02-10 23:00:00,394.83,
1989-02-17 23:00:00,380.53,
1989-02-24 23:00:00,388.98,
1989-03-03 23:00:00,387.02,
1989-03-10 23:00:00,397.42,
1989-03-17 23:00:00,390.17,
1989-03-27 22:00:00,396.18,
1989-04-03 22:00:00,385.24,
1989-04-10 22:00:00,382.54,
1989-04-17 22:00:00,386.37,
1989-04-24 22:00:00,383.78,
1989-05-01 22:00:00,381.2,
1989-05-08 22:00:00,377.72,
1989-05-15 22:00:00,379.89,
1989-05-22 22:00:00,360.51,
1989-05-29 22:00:00,363.17,
1989-06-05 22:00:00,367.37,
1989-06-12 22:00:00,359.88,
1989-06-19 22:00:00,365.54,
1989-06-26 22:00:00,376.07,
1989-07-03 22:00:00,375.29,
1989-07-10 22:00:00,384.54,
1989-07-17 22:00:00,371.27,
1989-07-24 22:00:00,372.7,
1989-07-31 22:00:00,370.71,
1989-08-07 22:00:00,367.86,
1989-08-14 22:00:00,363.63,
1989-08-21 22:00:00,366.18,
1989-08-28 22:00:00,360.45,
1989-09-04 22:00:00,359.12,
1989-09-11 22:00:00,358.73,
1989-09-18 22:00:00,361.25,
1989-09-25 23:00:00,369.05,
1989-10-02 23:00:00,367.44,
1989-10-09 23:00:00,363.78,
1989-10-16 23:00:00,368.92,
1989-10-23 23:00:00,366.34,
1989-10-30 23:00:00,377.9,
1989-11-06 23:00:00,378.23,
1989-11-13 23:00:00,388.86,
1989-11-20 23:00:00,396.79,
1989-11-27 23:00:00,417.55,
1989-12-04 23:00:00,410.1,
1989-12-11 23:00:00,414.62,
1989-12-18 23:00:00,410.99,
1989-12-25 23:00:00,413.89,
1990-01-01 23:00:00,399.74,
1990-01-08 23:00:00,403.76,
1990-01-15 23:00:00,415.31,
1990-01-22 23:00:00,408.71,
1990-01-29 23:00:00,420.76,
1990-02-05 23:00:00,418.76,
1990-02-12 23:00:00,415.26,
1990-02-19 23:00:00,416.96,
1990-02-26 23:00:00,412.76,
1990-03-05 23:00:00,403.01,
1990-03-12 23:00:00,400.41,
1990-03-19 23:00:00,401.26,
1990-03-27 22:00:00,369.76,
1990-04-03 22:00:00,374.81,
1990-04-10 22:00:00,375.31,
1990-04-17 22:00:00,373.86,
1990-04-24 22:00:00,377.96,
1990-05-01 22:00:00,368.96,
1990-05-08 22:00:00,372.11,
1990-05-15 22:00:00,367.41,
1990-05-22 22:00:00,372.41,
1990-05-29 22:00:00,368.36,
1990-06-05 22:00:00,357.86,
1990-06-12 22:00:00,356.01,
1990-06-19 22:00:00,348.46,
1990-06-26 22:00:00,353.11,
1990-07-03 22:00:00,357.41,
1990-07-10 22:00:00,357.56,
1990-07-17 22:00:00,361.31,
1990-07-24 22:00:00,368.26,
1990-07-31 22:00:00,371.11,
1990-08-07 22:00:00,383.96,
1990-08-14 22:00:00,411.01,
1990-08-21 22:00:00,407.86,
1990-08-28 22:00:00,392.56,
1990-09-04 22:00:00,386.76,
1990-09-11 22:00:00,378.41,
1990-09-18 22:00:00,390.56,
1990-09-25 22:00:00,406.36,
1990-10-02 23:00:00,389.26,
1990-10-09 23:00:00,394.81,
1990-10-16 23:00:00,375.16,
1990-10-23 23:00:00,370.76,
1990-10-30 23:00:00,373.36,
1990-11-06 23:00:00,381.41,
1990-11-13 23:00:00,383.21,
1990-11-20 23:00:00,379.51,
1990-11-27 23:00:00,384.26,
1990-12-04 23:00:00,377.01,
1990-12-11 23:00:00,374.31,
1990-12-18 23:00:00,376.01,
1990-12-25 23:00:00,382.01,
1991-01-01 23:00:00,391.01,
1991-01-08 23:00:00,392.81,
1991-01-15 23:00:00,398.01,
1991-01-22 23:00:00,381.26,
1991-01-29 23:00:00,377.61,
1991-02-05 23:00:00,367.16,
1991-02-12 23:00:00,362.06,
1991-02-19 23:00:00,361.61,
1991-02-26 23:00:00,359.11,
1991-03-05 23:00:00,364.31,
1991-03-12 23:00:00,363.96,
1991-03-19 23:00:00,362.01,
1991-03-26 23:00:00,358.01,
1991-04-03 22:00:00,357.86,
1991-04-10 22:00:00,363.66,
1991-04-17 22:00:00,361.01,
1991-04-24 22:00:00,355.91,
1991-05-01 22:00:00,356.26,
1991-05-08 22:00:00,356.41,
1991-05-15 22:00:00,360.26,
1991-05-22 22:00:00,356.76,
1991-05-29 22:00:00,360.76,
1991-06-05 22:00:00,361.61,
1991-06-12 22:00:00,370.71,
1991-06-19 22:00:00,367.31,
1991-06-26 22:00:00,366.01,
1991-07-03 22:00:00,367.76,
1991-07-10 22:00:00,370.21,
1991-07-17 22:00:00,369.21,
1991-07-24 22:00:00,367.01,
1991-07-31 22:00:00,363.61,
1991-08-07 22:00:00,355.86,
1991-08-14 22:00:00,356.51,
1991-08-21 22:00:00,356.21,
1991-08-28 22:00:00,355.31,
1991-09-04 22:00:00,348.61,
1991-09-11 22:00:00,347.51,
1991-09-18 22:00:00,348.01,
1991-09-25 22:00:00,352.41,
1991-10-02 23:00:00,354.41,
1991-10-09 23:00:00,357.61,
1991-10-16 23:00:00,356.41,
1991-10-23 23:00:00,362.91,
1991-10-30 23:00:00,359.81,
1991-11-06 23:00:00,354.41,
1991-11-13 23:00:00,356.46,
1991-11-20 23:00:00,362.56,
1991-11-27 23:00:00,366.51,
1991-12-04 23:00:00,365.71,
1991-12-11 23:00:00,367.71,
1991-12-18 23:00:00,357.51,
1991-12-25 23:00:00,359.41,
1992-01-01 23:00:00,353.41,
1992-01-08 23:00:00,350.31,
1992-01-15 23:00:00,355.61,
1992-01-22 23:00:00,356.86,
1992-01-29 23:00:00,355.41,
1992-02-05 23:00:00,354.96,
1992-02-12 23:00:00,356.36,
1992-02-19 23:00:00,352.36,
1992-02-26 23:00:00,348.81,
1992-03-04 23:00:00,350.21,
1992-03-11 23:00:00,349.01,
1992-03-18 23:00:00,340.01,
1992-03-25 23:00:00,340.11,
1992-04-02 22:00:00,341.26,
1992-04-09 22:00:00,338.41,
1992-04-16 22:00:00,336.81,
1992-04-23 22:00:00,338.61,
1992-04-30 22:00:00,336.26,
1992-05-07 22:00:00,336.26,
1992-05-14 22:00:00,336.51,
1992-05-21 22:00:00,337.46,
1992-05-28 22:00:00,337.21,
1992-06-04 22:00:00,338.66,
1992-06-11 22:00:00,338.01,
1992-06-18 22:00:00,340.91,
1992-06-25 22:00:00,343.16,
1992-07-02 22:00:00,344.66,
1992-07-09 22:00:00,347.21,
1992-07-16 22:00:00,353.16,
1992-07-23 22:00:00,359.31,
1992-07-30 22:00:00,356.76,
1992-08-06 22:00:00,349.26,
1992-08-13 22:00:00,339.26,
1992-08-20 22:00:00,336.71,
1992-08-27 22:00:00,338.76,
1992-09-03 22:00:00,339.06,
1992-09-10 22:00:00,341.76,
1992-09-17 22:00:00,350.76,
1992-09-24 22:00:00,348.91,
1992-10-01 23:00:00,347.61,
1992-10-08 23:00:00,350.01,
1992-10-15 23:00:00,341.76,
1992-10-22 23:00:00,342.81,
1992-10-29 23:00:00,339.51,
1992-11-05 23:00:00,337.46,
1992-11-12 23:00:00,333.21,
1992-11-19 23:00:00,333.61,
1992-11-26 23:00:00,334.66,
1992-12-03 23:00:00,335.91,
1992-12-10 23:00:00,333.91,
1992-12-17 23:00:00,337.76,
1992-12-24 23:00:00,332.91,
1992-12-31 23:00:00,332.91,
1993-01-07 23:00:00,329.71,
1993-01-14 23:00:00,328.21,
1993-01-21 23:00:00,329.86,
1993-01-28 23:00:00,329.71,
1993-02-04 23:00:00,328.16,
1993-02-11 23:00:00,331.66,
1993-02-18 23:00:00,329.01,
1993-02-25 23:00:00,329.76,
1993-03-04 23:00:00,328.51,
1993-03-11 23:00:00,326.65,
1993-03-18 23:00:00,329.51,
1993-03-25 23:00:00,332.66,
1993-04-02 22:00:00,339.41,
1993-04-09 22:00:00,337.86,
1993-04-16 22:00:00,337.01,
1993-04-23 22:00:00,340.96,
1993-04-30 22:00:00,353.46,
1993-05-07 22:00:00,357.51,
1993-05-14 22:00:00,366.61,
1993-05-21 22:00:00,374.06,
1993-05-28 22:00:00,381.01,
1993-06-04 22:00:00,377.51,
1993-06-11 22:00:00,370.21,
1993-06-18 22:00:00,370.66,
1993-06-25 22:00:00,374.61,
1993-07-02 22:00:00,390.01,
1993-07-09 22:00:00,389.41,
1993-07-16 22:00:00,393.66,
1993-07-23 22:00:00,392.61,
1993-07-30 22:00:00,403.71,
1993-08-06 22:00:00,381.91,
1993-08-13 22:00:00,370.46,
1993-08-20 22:00:00,370.36,
1993-08-27 22:00:00,370.06,
1993-09-03 22:00:00,363.71,
1993-09-10 22:00:00,356.01,
1993-09-17 22:00:00,352.31,
1993-09-24 22:00:00,357.41,
1993-10-01 23:00:00,353.91,
1993-10-08 23:00:00,357.86,
1993-10-15 23:00:00,365.36,
1993-10-22 23:00:00,370.66,
1993-10-29 23:00:00,369.11,
1993-11-05 23:00:00,374.41,
1993-11-12 23:00:00,376.76,
1993-11-19 23:00:00,375.76,
1993-11-26 23:00:00,376.31,
1993-12-03 23:00:00,372.76,
1993-12-10 23:00:00,382.31,
1993-12-17 23:00:00,385.81,
1993-12-24 23:00:00,386.61,
1993-12-31 23:00:00,390.66,
1994-01-07 23:00:00,390.71,
1994-01-14 23:00:00,389.51,
1994-01-21 23:00:00,387.86,
1994-01-28 23:00:00,378.16,
1994-02-04 23:00:00,387.66,
1994-02-11 23:00:00,381.11,
1994-02-18 23:00:00,382.06,
1994-02-25 23:00:00,377.61,
1994-03-04 23:00:00,375.66,
1994-03-11 23:00:00,387.11,
1994-03-18 23:00:00,385.91,
1994-03-28 22:00:00,390.91,
1994-04-04 22:00:00,389.71,
1994-04-11 22:00:00,384.91,
1994-04-18 22:00:00,377.36,
1994-04-25 22:00:00,370.26,
1994-05-02 22:00:00,377.85,
1994-05-09 22:00:00,381.41,
1994-05-16 22:00:00,380.66,
1994-05-23 22:00:00,386.76,
1994-05-30 22:00:00,383.85,
1994-06-06 22:00:00,380.26,
1994-06-13 22:00:00,382.51,
1994-06-20 22:00:00,391.01,
1994-06-27 22:00:00,390.26,
1994-07-04 22:00:00,387.31,
1994-07-11 22:00:00,384.41,
1994-07-18 22:00:00,386.41,
1994-07-25 22:00:00,384.86,
1994-08-01 22:00:00,384.01,
1994-08-08 22:00:00,377.71,
1994-08-15 22:00:00,376.46,
1994-08-22 22:00:00,381.61,
1994-08-29 22:00:00,375.68,
1994-09-05 22:00:00,386.91,
1994-09-12 22:00:00,391.51,
1994-09-19 22:00:00,390.16,
1994-09-26 23:00:00,395.41,
1994-10-03 23:00:00,393.46,
1994-10-10 23:00:00,391.96,
1994-10-17 23:00:00,388.96,
1994-10-24 23:00:00,389.21,
1994-10-31 23:00:00,387.41,
1994-11-07 23:00:00,383.21,
1994-11-14 23:00:00,384.91,
1994-11-21 23:00:00,383.61,
1994-11-28 23:00:00,384.71,
1994-12-05 23:00:00,377.31,
1994-12-12 23:00:00,376.86,
1994-12-19 23:00:00,379.01,
1994-12-26 23:00:00,381.31,
1995-01-02 23:00:00,380.38,
1995-01-09 23:00:00,372.46,
1995-01-16 23:00:00,377.46,
1995-01-23 23:00:00,385.11,
1995-01-30 23:00:00,375.91,
1995-02-06 23:00:00,375.26,
1995-02-13 23:00:00,375.61,
1995-02-20 23:00:00,379.31,
1995-02-27 23:00:00,376.81,
1995-03-06 23:00:00,376.61,
1995-03-13 23:00:00,382.76,
1995-03-20 23:00:00,382.46,
1995-03-28 22:00:00,382.36,
1995-04-04 22:00:00,391.96,
1995-04-11 22:00:00,389.11,
1995-04-18 22:00:00,394.11,
1995-04-25 22:00:00,390.21,
1995-05-02 22:00:00,388.36,
1995-05-09 22:00:00,389.91,
1995-05-16 22:00:00,384.11,
1995-05-23 22:00:00,381.86,
1995-05-30 22:00:00,386.11,
1995-06-06 22:00:00,384.21,
1995-06-13 22:00:00,387.51,
1995-06-20 22:00:00,390.61,
1995-06-27 22:00:00,389.36,
1995-07-04 22:00:00,384.66,
1995-07-11 22:00:00,384.96,
1995-07-18 22:00:00,389.31,
1995-07-25 22:00:00,386.66,
1995-08-01 22:00:00,381.76,
1995-08-08 22:00:00,384.36,
1995-08-15 22:00:00,384.51,
1995-08-22 22:00:00,383.56,
1995-08-29 22:00:00,383.26,
1995-09-05 22:00:00,379.41,
1995-09-12 22:00:00,382.91,
1995-09-19 22:00:00,385.66,
1995-09-26 23:00:00,383.26,
1995-10-03 23:00:00,382.26,
1995-10-10 23:00:00,384.71,
1995-10-17 23:00:00,383.81,
1995-10-24 23:00:00,382.56,
1995-10-31 23:00:00,382.41,
1995-11-07 23:00:00,382.31,
1995-11-14 23:00:00,386.11,
1995-11-21 23:00:00,386.81,
1995-11-28 23:00:00,387.31,
1995-12-05 23:00:00,386.31,
1995-12-12 23:00:00,388.46,
1995-12-19 23:00:00,388.01,
1995-12-26 23:00:00,387.21,
1996-01-02 23:00:00,387.11,
1996-01-09 23:00:00,395.66,
1996-01-16 23:00:00,397.81,
1996-01-23 23:00:00,402.66,
1996-01-30 23:00:00,406.71,
1996-02-06 23:00:00,412.21,
1996-02-13 23:00:00,403.01,
1996-02-20 23:00:00,405.41,
1996-02-27 23:00:00,398.76,
1996-03-05 23:00:00,392.91,
1996-03-12 23:00:00,396.01,
1996-03-19 23:00:00,395.06,
1996-03-26 23:00:00,399.46,
1996-04-03 22:00:00,393.81,
1996-04-10 22:00:00,394.56,
1996-04-17 22:00:00,391.41,
1996-04-24 22:00:00,391.11,
1996-05-01 22:00:00,391.01,
1996-05-08 22:00:00,393.66,
1996-05-15 22:00:00,391.86,
1996-05-22 22:00:00,391.01,
1996-05-29 22:00:00,391.66,
1996-06-05 22:00:00,387.96,
1996-06-12 22:00:00,384.51,
1996-06-19 22:00:00,386.01,
1996-06-26 22:00:00,384.01,
1996-07-03 22:00:00,382.51,
1996-07-10 22:00:00,383.41,
1996-07-17 22:00:00,383.66,
1996-07-24 22:00:00,384.41,
1996-07-31 22:00:00,385.51,
1996-08-07 22:00:00,388.26,
1996-08-14 22:00:00,387.16,
1996-08-21 22:00:00,387.46,
1996-08-28 22:00:00,388.66,
1996-09-04 22:00:00,385.96,
1996-09-11 22:00:00,383.16,
1996-09-18 22:00:00,382.91,
1996-09-25 22:00:00,383.26,
1996-10-02 22:00:00,379.21,
1996-10-09 22:00:00,380.91,
1996-10-16 22:00:00,380.81,
1996-10-23 22:00:00,383.96,
1996-10-30 23:00:00,380.31,
1996-11-06 23:00:00,377.91,
1996-11-13 23:00:00,382.51,
1996-11-20 23:00:00,378.61,
1996-11-27 23:00:00,373.96,
1996-12-04 23:00:00,370.41,
1996-12-11 23:00:00,369.61,
1996-12-18 23:00:00,369.01,
1996-12-25 23:00:00,368.91,
1997-01-01 23:00:00,369.56,
1997-01-08 23:00:00,355.81,
1997-01-15 23:00:00,352.46,
1997-01-22 23:00:00,350.11,
1997-01-29 23:00:00,350.16,
1997-02-05 23:00:00,343.16,
1997-02-12 23:00:00,336.91,
1997-02-19 23:00:00,346.11,
1997-02-26 23:00:00,353.86,
1997-03-05 23:00:00,355.76,
1997-03-12 23:00:00,353.16,
1997-03-19 23:00:00,348.96,
1997-03-26 23:00:00,346.81,
1997-04-03 22:00:00,349.11,
1997-04-10 22:00:00,348.06,
1997-04-17 22:00:00,341.21,
1997-04-24 22:00:00,341.16,
1997-05-01 22:00:00,339.56,
1997-05-08 22:00:00,342.41,
1997-05-15 22:00:00,348.11,
1997-05-22 22:00:00,342.96,
1997-05-29 22:00:00,345.71,
1997-06-05 22:00:00,340.71,
1997-06-12 22:00:00,341.81,
1997-06-19 22:00:00,340.16,
1997-06-26 22:00:00,337.91,
1997-07-03 22:00:00,332.31,
1997-07-10 22:00:00,319.65,
1997-07-17 22:00:00,318.75,
1997-07-24 22:00:00,321.8,
1997-07-31 22:00:00,326.0,
1997-08-07 22:00:00,318.95,
1997-08-14 22:00:00,327.31,
1997-08-21 22:00:00,321.9,
1997-08-28 22:00:00,324.7,
1997-09-04 22:00:00,321.8,
1997-09-11 22:00:00,321.05,
1997-09-18 22:00:00,320.65,
1997-09-25 22:00:00,323.15,
1997-10-02 22:00:00,331.76,
1997-10-09 22:00:00,333.76,
1997-10-16 22:00:00,327.31,
1997-10-23 22:00:00,323.3,
1997-10-30 23:00:00,314.0,
1997-11-06 23:00:00,312.25,
1997-11-13 23:00:00,308.35,
1997-11-20 23:00:00,303.05,
1997-11-27 23:00:00,296.15,
1997-12-04 23:00:00,289.85,
1997-12-11 23:00:00,286.15,
1997-12-18 23:00:00,287.05,
1997-12-25 23:00:00,296.1,
1998-01-01 23:00:00,289.2,
1998-01-08 23:00:00,282.9,
1998-01-15 23:00:00,281.1,
1998-01-22 23:00:00,293.8,
1998-01-29 23:00:00,304.25,
1998-02-05 23:00:00,298.9,
1998-02-12 23:00:00,299.0,
1998-02-19 23:00:00,298.3,
1998-02-26 23:00:00,293.0,
1998-03-05 23:00:00,294.7,
1998-03-12 23:00:00,294.0,
1998-03-19 23:00:00,291.3,
1998-03-26 23:00:00,299.2,
1998-04-03 22:00:00,305.95,
1998-04-10 22:00:00,308.35,
1998-04-17 22:00:00,308.2,
1998-04-24 22:00:00,312.65,
1998-05-01 22:00:00,306.1,
1998-05-08 22:00:00,299.15,
1998-05-15 22:00:00,302.3,
1998-05-22 22:00:00,300.7,
1998-05-29 22:00:00,292.4,
1998-06-05 22:00:00,292.2,
1998-06-12 22:00:00,288.1,
1998-06-19 22:00:00,293.4,
1998-06-26 22:00:00,294.5,
1998-07-03 22:00:00,293.9,
1998-07-10 22:00:00,291.35,
1998-07-17 22:00:00,293.6,
1998-07-24 22:00:00,293.75,
1998-07-31 22:00:00,289.4,
1998-08-07 22:00:00,286.2,
1998-08-14 22:00:00,284.8,
1998-08-21 22:00:00,284.45,
1998-08-28 22:00:00,273.4,
1998-09-04 22:00:00,285.4,
1998-09-11 22:00:00,293.75,
1998-09-18 22:00:00,290.85,
1998-09-25 22:00:00,296.35,
1998-10-02 22:00:00,301.4,
1998-10-09 22:00:00,299.65,
1998-10-16 22:00:00,300.45,
1998-10-23 22:00:00,292.85,
1998-10-30 23:00:00,293.1,
1998-11-06 23:00:00,293.6,
1998-11-13 23:00:00,297.2,
1998-11-20 23:00:00,296.05,
1998-11-27 23:00:00,295.7,
1998-12-04 23:00:00,292.4,
1998-12-11 23:00:00,294.3,
1998-12-18 23:00:00,292.35,
1998-12-25 23:00:00,286.65,
1999-01-01 23:00:00,287.45,
1999-01-08 23:00:00,290.9,
1999-01-15 23:00:00,285.85,
1999-01-22 23:00:00,287.75,
1999-01-29 23:00:00,285.65,
1999-02-05 23:00:00,289.75,
1999-02-12 23:00:00,287.4,
1999-02-19 23:00:00,287.05,
1999-02-26 23:00:00,286.8,
1999-03-05 23:00:00,287.9,
1999-03-12 23:00:00,293.65,
1999-03-19 23:00:00,283.45,
